ID,Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation,Y_Fast,Y_Slow,Y_Okay,Y_Nice,Y_Flat,Y_Dangerous,Y_Hills,Y
536,Street Running,2020-10-06 16:42:07,FALSE,Epsom and Ewell Running,4.59,416,00:50:38,145,173,3.8,159,174,00:11:01,00:09:04,42,46,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,08:20.81.6,5,0,00:50:38,00:50:38,24,52,0,1,0,0,0,1,1,Slow Dangerous Hills
535,Street Running,2020-10-04 11:26:40,FALSE,Epsom and Ewell Running,5.16,447,00:55:22,146,172,4.2,159,172,00:10:44,00:08:46,52,54,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,02:45.59.1,6,0,00:55:19,01:07:46,24,52,0,1,0,0,0,1,1,Slow Dangerous Hills
534,Street Running,2020-10-01 16:12:08,FALSE,Epsom and Ewell Running,3.29,332,00:37:41,152,176,3.9,156,171,00:11:28,00:09:55,31,31,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:56.45.7,4,0,00:37:40,00:37:41,22,50,0,1,0,0,0,0,0,Slow
533,Street Running,2020-09-29 16:29:31,FALSE,Epsom and Ewell - Run Workout#1,3.25,345,00:36:05,162,189,4.6,154,169,00:11:07,00:09:27,28,31,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:56.75,10,0,00:36:00,00:36:05,22,50,0,1,0,0,0,0,0,Slow
532,Street Running,2020-09-27 11:21:11,FALSE,Epsom and Ewell - Run Workout#1,3.98,413,00:44:17,159,179,4.8,156,176,00:11:08,00:08:30,30,30,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:49.35.5,10,0,00:44:15,00:44:17,22,50,0,1,0,0,0,0,0,Slow
531,Street Running,2020-09-25 16:14:29,FALSE,Epsom and Ewell Running,2.3,201,00:25:11,135,154,2.9,153,174,00:10:58,00:08:36,13,15,0.95,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:16.39.1,3,0,00:25:10,00:25:11,32,50,0,1,0,0,1,0,0,Slow Flat
530,Street Running,2020-09-22 16:22:08,FALSE,Epsom and Ewell Running,2.3,188,00:25:48,131,173,2.8,152,174,00:11:14,00:08:52,12,14,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:31.96,3,0,00:25:48,00:25:48,32,50,0,1,0,0,1,0,0,Slow Flat
529,Street Running,2020-09-08 15:57:46,FALSE,Epsom and Ewell Running,4.83,489,00:55:45,147,172,4,157,173,00:11:32,00:09:18,49,50,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,10:44.64,5,0,00:55:43,00:55:45,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
528,Street Running,2020-09-05 16:29:03,FALSE,Epsom and Ewell Running,3.27,277,00:35:56,133,168,3.1,156,171,00:10:59,00:09:27,28,31,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:02.41,4,0,00:35:52,00:35:56,22,50,0,1,0,0,0,0,0,Slow Flat
527,Street Running,2020-09-01 16:40:11,FALSE,Epsom and Ewell Running,4.22,428,00:49:20,146,177,3.7,152,172,00:11:42,00:08:35,27,18,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:54.63.9,5,0,00:49:18,00:49:20,23,47,0,1,0,0,1,0,0,Slow Flat
526,Street Running,2020-08-30 17:13:38,FALSE,Epsom and Ewell Running,3.55,287,00:38:28,130,170,3.2,158,172,00:10:50,00:08:43,33,35,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,07:48.96.4,4,0,00:38:26,00:38:28,22,50,0,1,0,0,0,0,0,Slow
525,Street Running,2020-08-29 15:30:13,FALSE,Epsom and Ewell Running,3.23,302,00:35:41,139,166,3.3,157,173,00:11:02,00:08:56,22,25,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:14.46.8,4,0,00:35:40,00:35:41,22,50,0,1,0,0,1,0,0,Slow Flat
524,Street Running,2020-08-26 16:32:38,FALSE,Epsom and Ewell Running,3.26,298,00:36:58,135,173,3.1,158,174,00:11:21,00:09:16,29,31,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:46.80.8,4,0,00:36:57,00:36:58,22,50,0,1,0,0,0,0,0,Slow
523,Street Running,2020-08-15 10:05:23,FALSE,Epsom and Ewell Running,3.97,355,00:41:44,140,176,3.4,160,177,00:10:30,00:07:41,51,60,0.96,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,09:36.71.9,4,0,00:41:43,00:41:44,32,86,0,0,1,0,0,0,1,Okay Hills
522,Street Running,2020-08-14 05:36:58,FALSE,Epsom and Ewell Running,3.24,297,00:36:20,137,170,3,158,174,00:11:12,00:09:15,21,25,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:23.13.1,4,0,00:36:19,00:36:20,22,50,0,1,0,0,1,0,0,Slow Flat
521,Street Running,2020-08-05 17:10:30,FALSE,Epsom and Ewell Running,3.69,355,00:40:34,146,170,3.5,156,173,00:10:59,00:07:39,27,30,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,09:55.54.4,4,0,00:40:34,00:40:34,38,59,0,0,1,0,0,0,0,Okay
520,Street Running,2020-08-03 16:25:07,FALSE,Epsom and Ewell Running,3.77,351,00:41:41,142,173,3.3,155,173,00:11:03,00:08:41,49,54,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,10:18.80.2,4,0,00:41:41,00:41:41,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
519,Street Running,2020-08-02 08:05:22,FALSE,Epsom and Ewell Running,4.41,387,00:47:36,139,175,3.4,156,172,00:10:47,00:08:51,31,31,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,07:47.60.2,5,0,00:47:35,00:47:36,22,48,0,1,0,0,0,0,0,Slow
518,Street Running,2020-07-31 05:36:50,FALSE,Epsom and Ewell Running,4.3,403,00:49:18,139,162,3.3,158,174,00:11:28,00:09:43,38,37,0.88,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:41.45,5,0,00:49:16,00:49:18,22,50,0,1,0,0,0,0,0,Slow
517,Street Running,2020-07-28 16:17:26,FALSE,Epsom and Ewell Running,3.26,318,00:36:16,144,171,3.3,157,174,00:11:08,00:09:08,22,25,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:44.55.9,4,0,00:36:15,00:36:16,22,50,0,1,0,0,1,0,0,Slow Flat
516,Street Running,2020-07-25 13:01:52,FALSE,Kingston upon Thames Running,3.51,334,00:36:27,150,170,3.6,162,179,00:10:24,00:08:30,35,24,0.95,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:49.80.4,4,0,00:36:25,00:36:29,22,48,0,1,0,0,0,0,0,Slow
515,Street Running,2020-07-23 16:46:47,FALSE,Epsom and Ewell Running,3.26,318,00:36:32,143,176,3.3,159,171,00:11:12,00:09:27,20,25,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:35.02.3,4,0,00:36:30,00:36:32,22,50,0,1,0,0,1,0,0,Slow Flat
514,Street Running,2020-07-21 17:35:04,FALSE,Epsom and Ewell Running,3.28,322,00:35:32,147,173,3.5,157,173,00:10:50,00:08:39,32,32,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:50.58.2,4,0,00:35:32,00:35:32,22,50,0,1,0,0,0,0,0,Slow
513,Street Running,2020-07-19 07:24:28,FALSE,Epsom and Ewell Running,7.42,674,01:19:10,144,183,3.5,160,172,00:10:40,00:08:52,106,108,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:28.43.3,8,0,01:19:07,01:19:10,32,130,0,1,0,0,0,1,1,Slow Dangerous Hills
512,Street Running,2020-07-16 16:49:00,FALSE,Epsom and Ewell Running,3.75,357,00:42:26,142,171,3.4,156,171,00:11:18,00:09:25,46,50,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,10:25.21.5,4,0,00:42:24,00:42:26,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
511,Street Running,2020-07-14 16:46:11,FALSE,Epsom and Ewell Running,3.28,337,00:35:55,149,174,3.6,159,172,00:10:58,00:09:16,29,30,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:43.92,4,0,00:35:55,00:35:55,22,50,0,1,0,0,0,0,0,Slow
510,Street Running,2020-07-12 09:44:12,FALSE,Epsom and Ewell Running,5.59,535,01:03:36,142,171,3.6,156,174,00:11:23,00:08:33,59,60,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,09:27.78.8,6,0,01:03:35,01:03:36,32,61,0,1,0,0,0,1,1,Slow Dangerous Hills
509,Street Running,2020-07-11 07:04:06,FALSE,Epsom and Ewell Running,4.32,400,00:47:21,138,158,3.2,162,172,00:10:58,00:09:41,25,29,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:11.55.3,5,0,00:47:20,00:47:21,22,48,0,1,0,0,0,0,0,Slow
508,Street Running,2020-07-09 07:01:01,FALSE,Epsom and Ewell Running,3.26,295,00:35:15,138,158,3.2,159,172,00:10:49,00:09:01,31,30,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:41.33.4,4,0,00:35:14,00:35:15,22,50,0,1,0,0,0,0,0,Slow
507,Street Running,2020-07-07 07:07:12,FALSE,Epsom and Ewell Running,3.27,295,00:36:26,138,164,3.3,156,174,00:11:09,00:09:13,25,27,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:02.04.1,4,0,00:36:24,00:36:26,22,50,0,1,0,0,0,0,0,Slow
506,Street Running,2020-07-05 10:19:22,FALSE,Epsom and Ewell Running,5.51,503,01:05:20,141,170,3.5,152,242,00:11:51,00:07:10,59,57,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,08:36.11.2,6,0,01:05:19,01:05:20,28,60,0,0,1,0,0,0,1,Okay Hills
505,Street Running,2020-06-30 15:17:06,FALSE,Epsom and Ewell Running,6.82,586,01:19:29,139,168,3.4,151,231,00:11:39,00:07:41,50,43,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,10:36.54.4,7,0,01:19:27,01:19:29,23,58,0,0,1,0,0,0,1,Okay Hills
504,Street Running,2020-06-27 15:39:53,FALSE,Epsom and Ewell Running,7.48,641,01:29:36,137,163,3.3,151,175,00:11:59,00:07:53,53,46,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,07:31.41.5,8,0,01:28:59,01:29:36,23,58,0,0,1,0,0,0,1,Okay Hills
503,Street Running,2020-06-23 17:46:41,FALSE,Epsom and Ewell Running,3.25,360,00:37:38,154,171,4.1,155,173,00:11:34,00:09:27,20,25,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:45.49.3,4,0,00:37:36,00:37:38,22,50,0,1,0,0,1,0,0,Slow Flat
502,Street Running,2020-06-21 04:38:04,FALSE,Epsom and Ewell Running,5.81,525,01:03:06,140,183,3.6,162,175,00:10:52,00:07:56,41,41,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,09:51.88.5,6,0,01:03:05,01:03:06,17,50,0,0,1,0,0,0,1,Okay Hills
501,Street Running,2020-06-18 16:38:08,FALSE,Epsom and Ewell Running,3.28,311,00:36:09,141,168,3.4,158,172,00:11:02,00:09:24,23,25,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:55.16.1,4,0,00:35:52,00:36:09,22,50,0,1,0,0,1,0,0,Slow Flat
500,Street Running,2020-06-16 16:40:07,FALSE,Epsom and Ewell Running,3.24,311,00:36:39,142,171,3.5,157,173,00:11:18,00:09:35,27,29,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:26.30.4,4,0,00:36:37,00:36:39,22,50,0,1,0,0,0,0,0,Slow
499,Street Running,2020-06-14 10:19:41,FALSE,Epsom and Ewell Running,4.59,448,00:54:46,146,182,3.5,150,174,00:11:56,00:09:18,41,42,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,09:12.58,5,0,00:54:44,00:54:46,21,50,0,1,0,0,0,1,1,Slow Dangerous Hills
498,Street Running,2020-06-07 07:12:11,FALSE,Epsom and Ewell Running,7.28,664,01:22:16,143,173,3.6,158,176,00:11:18,00:08:21,71,74,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:19.61.7,8,0,01:22:15,01:22:16,22,59,0,1,0,0,0,1,1,Slow Dangerous Hills
497,Street Running,2020-06-04 16:37:37,FALSE,Epsom and Ewell Running,3.26,327,00:35:49,146,168,3.4,161,176,00:11:00,00:09:18,30,30,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:28.46.6,4,0,00:35:46,00:35:49,22,50,0,1,0,0,0,0,0,Slow
496,Street Running,2020-06-03 16:39:21,FALSE,Epsom and Ewell Running,3.17,317,00:34:51,147,172,3.4,161,240,00:11:01,00:07:46,25,26,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:06.67.1,4,0,00:34:50,00:34:51,22,50,0,0,1,0,0,0,0,Okay
495,Street Running,2020-06-01 05:35:27,FALSE,Epsom and Ewell Running,3.22,299,00:36:25,138,168,3,157,237,00:11:18,00:08:33,27,30,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:06.75.1,4,0,00:36:23,00:36:25,22,50,0,1,0,0,0,0,0,Slow
494,Street Running,2020-05-29 08:09:59,FALSE,Epsom and Ewell Running,3.29,269,00:34:53,135,172,2.9,160,176,00:10:37,00:08:52,27,29,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:13.29.1,4,0,00:34:53,00:34:53,22,50,0,1,0,0,0,0,0,Slow
493,Street Running,2020-05-24 16:18:19,FALSE,Epsom and Ewell Running,3.94,325,00:49:12,133,171,3.1,143,180,00:12:29,00:08:16,40,41,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:09.39.5,5,0,00:49:12,00:49:12,24,52,0,1,0,0,0,1,1,Slow Dangerous Hills
492,Street Running,2020-05-22 05:32:33,FALSE,Epsom and Ewell - Run Workout#1,3.85,349,00:40:56,145,176,3.4,159,176,00:10:39,00:07:36,46,48,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:46.01.8,11,0,00:40:55,00:40:56,23,52,0,0,1,0,0,0,1,Okay Hills
491,Street Running,2020-05-20 05:12:18,FALSE,Epsom and Ewell - Run Workout#1,4.14,347,00:44:30,138,164,3.1,155,178,00:10:45,00:08:11,52,54,0.96,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:48.57.4,11,0,00:44:28,00:44:30,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
490,Street Running,2020-05-16 15:26:05,FALSE,Epsom and Ewell Running,7.42,759,01:21:46,154,176,4.3,159,176,00:11:01,00:06:12,115,119,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:09.75.7,9,0,01:21:44,01:21:46,32,131,0,0,1,0,0,0,1,Okay Hills
489,Street Running,2020-05-14 16:23:26,FALSE,Epsom and Ewell - Run Workout#1,4.05,370,00:42:30,145,178,3.5,157,176,00:10:29,00:07:40,44,52,0.97,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:49.04.9,11,0,00:42:28,00:42:30,22,52,0,0,1,0,0,0,1,Okay Hills
488,Street Running,2020-05-13 05:36:39,FALSE,Epsom and Ewell Running,4.89,441,00:52:22,144,167,3.4,161,174,00:10:42,00:08:10,48,48,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:35.42.7,6,0,00:52:20,00:52:22,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
487,Street Running,2020-05-09 05:37:39,FALSE,Epsom and Ewell Running,7.4,685,01:19:31,147,169,3.5,160,174,00:10:45,00:08:43,114,117,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:57.86.8,9,0,01:19:30,01:19:31,32,131,0,1,0,0,0,1,1,Slow Dangerous Hills
486,Street Running,2020-05-07 05:26:07,FALSE,Epsom and Ewell - Run Workout#1,4.18,385,00:44:31,146,177,3.5,159,188,00:10:39,00:07:03,54,54,0.95,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:45.46.5,11,0,00:44:29,00:44:31,22,52,0,0,1,0,0,0,1,Okay Hills
485,Street Running,2020-05-05 05:38:24,FALSE,Epsom and Ewell - Run Workout#1,3.68,312,00:40:36,136,169,3,158,175,00:11:02,00:08:47,39,41,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:00.00,7,0,00:40:34,00:40:48,24,52,0,1,0,0,0,1,1,Slow Dangerous Hills
484,Street Running,2020-05-02 05:29:22,FALSE,Epsom and Ewell Running,7.45,668,01:19:07,146,173,3.6,162,174,00:10:37,00:08:16,118,122,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:28.99.6,9,0,01:19:04,01:19:07,32,135,0,1,0,0,0,1,1,Slow Dangerous Hills
483,Street Running,2020-04-29 05:34:33,FALSE,Epsom and Ewell Running,5.09,480,00:56:06,146,171,3.5,159,173,00:11:01,00:09:11,61,61,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:42.54,6,0,00:56:05,00:56:06,23,52,0,1,0,0,0,1,1,Slow Dangerous Hills
482,Street Running,2020-04-26 06:35:15,FALSE,Epsom and Ewell Running,6.91,659,01:12:47,152,175,4.4,160,174,00:10:32,00:08:52,64,65,0.95,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:51.75.1,8,0,01:12:44,01:12:47,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
481,Street Running,2020-04-23 05:36:32,FALSE,Epsom and Ewell Running,6.02,559,01:05:00,147,169,3.8,160,174,00:10:47,00:08:44,51,53,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:46.41.5,7,0,01:04:58,01:05:00,17,52,0,1,0,0,0,1,1,Slow Dangerous Hills
480,Street Running,2020-04-21 05:34:02,FALSE,Epsom and Ewell Running,5.82,463,01:03:50,136,172,3.2,159,174,00:10:58,00:09:27,43,45,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:22.38.8,7,0,01:03:48,01:03:50,17,52,0,1,0,0,0,1,1,Slow Dangerous Hills
479,Street Running,2020-04-18 11:57:26,FALSE,Epsom and Ewell Running,6.02,626,01:05:02,160,182,4.4,159,172,00:10:49,00:08:33,49,51,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:37.36.4,7,0,01:04:56,01:05:02,17,52,0,1,0,0,0,1,1,Slow Dangerous Hills
478,Street Running,2020-04-14 05:58:03,FALSE,Epsom and Ewell Running,3.89,384,00:44:28,145,182,3.3,157,225,00:11:25,00:10:03,54,56,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:41.51.5,5,0,00:44:27,00:44:28,24,51,0,1,0,0,0,1,1,Slow Dangerous Hills
477,Street Running,2020-04-12 06:32:54,FALSE,Epsom and Ewell Running,5.79,545,01:03:40,143,167,3.5,162,175,00:11:00,00:09:35,40,43,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:58.15.7,7,0,01:03:37,01:03:40,17,52,0,1,0,0,0,1,1,Slow Dangerous Hills
476,Street Running,2020-04-10 05:52:36,FALSE,Epsom and Ewell Running,4.9,481,00:54:11,146,181,3.7,160,172,00:11:03,00:09:35,43,43,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:50.24.3,6,0,00:54:11,00:54:11,21,52,0,1,0,0,0,1,1,Slow Dangerous Hills
475,Street Running,2020-04-08 05:52:10,FALSE,Epsom and Ewell Running,4.7,436,00:50:56,143,170,3.4,161,174,00:10:49,00:09:13,32,35,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:57.11.9,6,0,00:50:55,00:50:56,21,52,0,1,0,0,0,0,0,Slow
474,Street Running,2020-04-06 06:54:05,FALSE,Epsom and Ewell Running,3.24,288,00:35:01,142,173,3.2,158,174,00:10:48,00:08:54,20,25,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:30.64.8,4,0,00:35:00,00:35:01,22,50,0,1,0,0,1,0,0,Slow Flat
473,Street Running,2020-04-03 05:54:22,FALSE,Epsom and Ewell Running,4.67,516,00:52:27,158,174,4.2,159,172,00:11:14,00:08:09,33,33,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:04.73.6,6,0,00:52:25,00:52:27,21,51,0,1,0,0,0,0,0,Slow
472,Street Running,2020-04-01 06:06:45,FALSE,Epsom and Ewell Running,4.7,442,00:51:13,142,171,3.5,160,173,00:10:54,00:08:07,38,40,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:44.65.1,6,0,00:51:12,00:51:13,21,52,0,1,0,0,0,1,1,Slow Dangerous Hills
471,Street Running,2020-03-30 06:38:45,FALSE,Epsom and Ewell Running,3.69,338,00:40:53,139,177,3.2,158,245,00:11:05,00:09:29,50,52,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:47.59.8,5,0,00:40:51,00:40:53,25,52,0,1,0,0,0,1,1,Slow Dangerous Hills
470,Street Running,2020-03-28 06:25:25,FALSE,Epsom and Ewell Running,4.43,422,00:49:24,146,168,3.8,159,174,00:11:09,00:09:20,23,22,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:19.46.5,6,0,00:49:22,00:49:24,22,48,0,1,0,0,1,0,0,Slow Flat
469,Street Running,2020-03-26 06:04:07,FALSE,Epsom and Ewell Running,4.84,455,00:54:15,144,176,3.7,160,174,00:11:13,00:09:55,38,41,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:30.37.2,6,0,00:54:13,00:54:15,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
468,Street Running,2020-03-24 06:03:04,FALSE,Epsom and Ewell Running,3.98,371,00:45:00,142,164,3.6,159,172,00:11:18,00:09:39,47,50,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:29.13.5,5,0,00:44:56,00:45:00,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
467,Street Running,2020-03-22 06:46:02,FALSE,Epsom and Ewell Running,3.88,352,00:43:40,142,164,3.7,158,175,00:11:16,00:08:23,30,31,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:39.15.4,5,0,00:43:40,00:43:40,37,55,0,1,0,0,0,0,0,Slow
466,Street Running,2020-03-20 06:36:07,FALSE,Epsom and Ewell Running,3.69,329,00:41:22,142,174,3.6,159,175,00:11:12,00:09:47,38,41,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:56.80.4,5,0,00:41:18,00:41:22,24,52,0,1,0,0,0,1,1,Slow Dangerous Hills
465,Street Running,2020-03-18 06:44:12,FALSE,Epsom and Ewell Running,3.69,375,00:42:14,151,179,4.2,160,176,00:11:27,00:09:41,43,44,0.87,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:04.13.8,5,0,00:42:12,00:42:14,24,52,0,1,0,0,0,1,1,Slow Dangerous Hills
464,Street Running,2020-03-16 06:37:11,FALSE,Epsom and Ewell Running,3.47,331,00:40:07,143,165,3.6,158,173,00:11:33,00:09:16,42,45,0.87,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:51.53.2,5,0,00:40:05,00:40:07,25,52,0,1,0,0,0,1,1,Slow Dangerous Hills
463,Street Running,2020-03-13 06:36:41,FALSE,Epsom and Ewell Running,3.69,375,00:42:34,149,171,4.1,156,172,00:11:33,00:09:43,54,55,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:54.99.8,5,0,00:42:33,00:42:34,25,52,0,1,0,0,0,1,1,Slow Dangerous Hills
462,Street Running,2020-03-10 16:34:50,FALSE,Epsom and Ewell Running,2.51,241,00:28:43,144,174,3.4,150,165,00:11:25,00:09:25,30,32,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,02:10.80.9,4,0,00:28:41,00:28:46,25,52,0,1,0,0,0,0,0,Slow
461,Street Running,2020-03-07 07:03:12,FALSE,Epsom and Ewell Running,3.91,398,00:45:52,147,175,3.9,154,171,00:11:44,00:09:39,51,54,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:11.13.5,5,0,00:45:51,00:45:52,24,52,0,1,0,0,0,1,1,Slow Dangerous Hills
460,Street Running,2020-02-29 15:28:58,FALSE,Epsom and Ewell Running,2.71,222,00:30:19,129,173,2.4,154,170,00:11:11,00:09:31,35,39,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:54.30.9,4,0,00:30:14,00:30:19,25,52,0,1,0,0,0,0,0,Slow
459,Street Running,2020-02-28 07:01:42,FALSE,Epsom and Ewell Running,2.69,256,00:30:35,142,164,3.3,151,169,00:11:21,00:09:02,30,32,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:20.83.5,4,0,00:30:34,00:30:35,25,52,0,1,0,0,0,0,0,Slow
458,Street Running,2020-02-24 07:44:47,FALSE,Epsom and Ewell Running,2.5,188,00:28:23,126,160,2,152,171,00:11:21,00:09:04,26,30,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:36.36,4,0,00:28:21,00:28:23,25,51,0,1,0,0,0,0,0,Slow
457,Street Running,2020-02-23 10:41:41,FALSE,Epsom and Ewell Running,2.51,235,00:29:10,138,172,3.1,151,167,00:11:37,00:09:33,30,32,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:58.33.2,4,0,00:29:08,00:29:10,25,52,0,1,0,0,0,0,0,Slow
